Title,Name,Type,ID,Sub. Organization,Full Organization Name,Sector,License,Security Class,View Audience,Download,Record Publish date,Record Last Modified,Description,Resource Status,Resource URL,Format,Resource Name,Resource ID,Resource Type
Motor Vehicle Serious Injuries with Speeding Involvement,motor-vehicle-serious-injuries-with-speeding-involvement,Dataset,eb4e998f-3d1b-4257-a591-91e863344f0d,61f75a0b-7349-48cf-a1ab-46cb524a9725,"Ministry Of Public Safety And Solicitor General, RoadSafetyBC",Health and Safety,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2015-03-31,2016-03-30,The number of Motor Vehicle serious injuries in Br...,onGoing,https://catalogue.data.gov.bc.ca/dataset/eb4e998f-3d1b-4257-a591-91e863344f0d/resource/9036364a-bce3-4d11-8ff2-a640ff533df6/download/Motor-Vehicle-Serious-Injuries-with-Speeding-Involvement.csv, csv, Motor Vehicle Serious Injuries with Speeding Involvement, 9036364a-bce3-4d11-8ff2-a640ff533df6, Data
Motor Vehicle Fatalities with Speeding Involvement,motor-vehicle-fatalities-with-speeding-involvement,Dataset,23937c1c-f1e0-497c-a34f-c2c6ce15e775,61f75a0b-7349-48cf-a1ab-46cb524a9725,"Ministry Of Public Safety And Solicitor General, RoadSafetyBC",Health and Safety,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2015-03-31,2016-03-30,The number of Motor Vehicle fatalities in British ...,onGoing,"https://catalogue.data.gov.bc.ca/dataset/23937c1c-f1e0-497c-a34f-c2c6ce15e775/resource/5325a2ff-5448-4269-b421-0346e90a31b4/download/Motor-Vehicle-Fatalities-with-Speeding-Involvement.xlsx,",xlsx,Motor Vehicle Fatalities with Speeding Involvement,5325a2ff-5448-4269-b421-0346e90a31b4,Data
Motor Vehicle Fatalities with Speeding Involvement,motor-vehicle-fatalities-with-speeding-involvement,Dataset,23937c1c-f1e0-497c-a34f-c2c6ce15e775,61f75a0b-7349-48cf-a1ab-46cb524a9725,"Ministry Of Public Safety And Solicitor General, RoadSafetyBC",Health and Safety,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2015-03-31,2016-03-30,The number of Motor Vehicle fatalities in British ...,onGoing,https://catalogue.data.gov.bc.ca/dataset/23937c1c-f1e0-497c-a34f-c2c6ce15e775/resource/de1b175c-2725-403a-ba33-6b57f868f38e/download/Motor-Vehicle-Fatalities-with-Speeding-Involvement.csv, csv, Motor Vehicle Fatalities with Speeding Involvement, de1b175c-2725-403a-ba33-6b57f868f38e, Data
Motor Vehicle Fatalities with Distraction Involvement,motor-vehicle-fatalities-with-distraction-involvement,Dataset,bf653fa6-4651-416b-8991-045fb8a3da49,61f75a0b-7349-48cf-a1ab-46cb524a9725,"Ministry Of Public Safety And Solicitor General, RoadSafetyBC",Health and Safety,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2015-03-31,2016-03-29,The number of Motor Vehicle fatalities in British ...,onGoing,"https://catalogue.data.gov.bc.ca/dataset/bf653fa6-4651-416b-8991-045fb8a3da49/resource/2db60a87-8ed4-4efd-9bcd-6feffebae7f7/download/Motor-Vehicle-Fatalities-with-Distraction-Involvement.xlsx,",xlsx,Motor Vehicle Fatalities with Distraction Involvement,2db60a87-8ed4-4efd-9bcd-6feffebae7f7,Data
Motor Vehicle Fatalities with Distraction Involvement,motor-vehicle-fatalities-with-distraction-involvement,Dataset,bf653fa6-4651-416b-8991-045fb8a3da49,61f75a0b-7349-48cf-a1ab-46cb524a9725,"Ministry Of Public Safety And Solicitor General, RoadSafetyBC",Health and Safety,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2015-03-31,2016-03-29,The number of Motor Vehicle fatalities in British ...,onGoing,https://catalogue.data.gov.bc.ca/dataset/bf653fa6-4651-416b-8991-045fb8a3da49/resource/18d1772b-3596-490b-9079-7ef4f565a8c3/download/Motor-Vehicle-Fatalities-with-Distraction-Involvement.csv, csv, Motor Vehicle Fatalities with Distraction Involvement, 18d1772b-3596-490b-9079-7ef4f565a8c3, Data
Motor Vehicle Fatalities by Road User Type,motor-vehicle-fatalities-by-role,Dataset,546debd7-1f13-40fb-9153-07b25b3cc01b,61f75a0b-7349-48cf-a1ab-46cb524a9725,"Ministry Of Public Safety And Solicitor General, RoadSafetyBC",Health and Safety,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2015-03-31,2016-03-29,The number of Motor Vehicle fatalities in British ...,onGoing,"https://catalogue.data.gov.bc.ca/dataset/546debd7-1f13-40fb-9153-07b25b3cc01b/resource/5bc22ee9-c29a-464a-8556-456d1b1f58fa/download/Motor-Vehicle-Fatalities-by-Road-User-Type.xlsx,",xlsx,Motor Vehicle Fatalities by Road User Type,5bc22ee9-c29a-464a-8556-456d1b1f58fa,Data
Motor Vehicle Fatalities by Road User Type,motor-vehicle-fatalities-by-role,Dataset,546debd7-1f13-40fb-9153-07b25b3cc01b,61f75a0b-7349-48cf-a1ab-46cb524a9725,"Ministry Of Public Safety And Solicitor General, RoadSafetyBC",Health and Safety,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2015-03-31,2016-03-29,The number of Motor Vehicle fatalities in British ...,onGoing,https://catalogue.data.gov.bc.ca/dataset/546debd7-1f13-40fb-9153-07b25b3cc01b/resource/834a8f81-9ac4-4ab9-9b1b-0c76452afe70/download/Motor-Vehicle-Fatalities-by-Road-User-Type.csv, csv, Motor Vehicle Fatalities by Road User Type, 834a8f81-9ac4-4ab9-9b1b-0c76452afe70, Data
Motor Vehicle Hospitalizations by Road User Type,motor-vehicle-hospitalizations-by-role,Dataset,6a8f8966-bd29-43ff-ad81-7014467bbacd,61f75a0b-7349-48cf-a1ab-46cb524a9725,"Ministry Of Public Safety And Solicitor General, RoadSafetyBC",Health and Safety,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2015-03-31,2016-03-29,The number of Motor Vehicle hospitalizations of gr...,onGoing,"https://catalogue.data.gov.bc.ca/dataset/6a8f8966-bd29-43ff-ad81-7014467bbacd/resource/b6c6f592-248f-4008-a6e1-8815a23ad586/download/Hospitalizations-by-Road-User-Type.xlsx,",xlsx,Motor Vehicle Hospitalizations by Road User Type,b6c6f592-248f-4008-a6e1-8815a23ad586,Data
Motor Vehicle Hospitalizations by Road User Type,motor-vehicle-hospitalizations-by-role,Dataset,6a8f8966-bd29-43ff-ad81-7014467bbacd,61f75a0b-7349-48cf-a1ab-46cb524a9725,"Ministry Of Public Safety And Solicitor General, RoadSafetyBC",Health and Safety,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2015-03-31,2016-03-29,The number of Motor Vehicle hospitalizations of gr...,onGoing,https://catalogue.data.gov.bc.ca/dataset/6a8f8966-bd29-43ff-ad81-7014467bbacd/resource/afcda37d-c760-49b8-af01-71fd07578344/download/Hospitalizations-by-Road-User-Type.csv, csv, Motor Vehicle Hospitalizations by Road User Type, afcda37d-c760-49b8-af01-71fd07578344, Data
Motor Vehicle Hospitalizations by Region,motor-vehicle-hospitalizations-by-region,Dataset,e35bd251-e6c0-4ff1-9152-82369f9cbe4a,61f75a0b-7349-48cf-a1ab-46cb524a9725,"Ministry Of Public Safety And Solicitor General, RoadSafetyBC",Health and Safety,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2015-03-31,2016-03-23,The number of Motor Vehicle hospitalizations of gr...,onGoing,"https://catalogue.data.gov.bc.ca/dataset/e35bd251-e6c0-4ff1-9152-82369f9cbe4a/resource/b9b22733-f863-4c47-9f5e-7e4b0e30a350/download/Motor-Vehicle-Hospitalizations-by-Region.xlsx,",xlsx,Motor Vehicle Hospitalizations by Region,b9b22733-f863-4c47-9f5e-7e4b0e30a350,Data
Motor Vehicle Hospitalizations by Region,motor-vehicle-hospitalizations-by-region,Dataset,e35bd251-e6c0-4ff1-9152-82369f9cbe4a,61f75a0b-7349-48cf-a1ab-46cb524a9725,"Ministry Of Public Safety And Solicitor General, RoadSafetyBC",Health and Safety,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2015-03-31,2016-03-23,The number of Motor Vehicle hospitalizations of gr...,onGoing,https://catalogue.data.gov.bc.ca/dataset/e35bd251-e6c0-4ff1-9152-82369f9cbe4a/resource/7ff9be7f-ae52-45b6-8bf2-ad3c2f512a03/download/Motor-Vehicle-Hospitalizations-by-Region.csv, csv, Motor Vehicle Hospitalizations by Region, 7ff9be7f-ae52-45b6-8bf2-ad3c2f512a03, Data
Air Quality Monitoring: Verified Hourly Data and Station Data,air-quality-monitoring-verified-hourly-data-and-station-data,Dataset,77eeadf4-0c19-48bf-a47a-fa9eef01f409,6969d274-d120-4a6a-9730-fcd4e33d4c81,"Ministry Of Environment, Knowledge Management",Natural Resources,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2015-03-18,2016-01-21,Verified hourly air pollutant monitoring data prep...,onGoing,"https://catalogue.data.gov.bc.ca/dataset/77eeadf4-0c19-48bf-a47a-fa9eef01f409/resource/b833311d-4126-4dad-b57e-c9ce2c1133c2/download/bcairmonitoringstations.csv,",csv,bc_air_monitoring_stations,b833311d-4126-4dad-b57e-c9ce2c1133c2,Data
Air Quality Monitoring: Verified Hourly Data and Station Data,air-quality-monitoring-verified-hourly-data-and-station-data,Dataset,77eeadf4-0c19-48bf-a47a-fa9eef01f409,6969d274-d120-4a6a-9730-fcd4e33d4c81,"Ministry Of Environment, Knowledge Management",Natural Resources,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2015-03-18,2016-01-21,Verified hourly air pollutant monitoring data prep...,onGoing,"https://catalogue.data.gov.bc.ca/dataset/77eeadf4-0c19-48bf-a47a-fa9eef01f409/resource/6ad999a8-d14a-4b0b-9523-2d99fd31bc13/download/samplecohourly.csv,", csv, Sample: Carbon monoxide (CO) Verified Hourly Data, 6ad999a8-d14a-4b0b-9523-2d99fd31bc13, Data
Air Quality Monitoring: Verified Hourly Data and Station Data,air-quality-monitoring-verified-hourly-data-and-station-data,Dataset,77eeadf4-0c19-48bf-a47a-fa9eef01f409,6969d274-d120-4a6a-9730-fcd4e33d4c81,"Ministry Of Environment, Knowledge Management",Natural Resources,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2015-03-18,2016-01-21,Verified hourly air pollutant monitoring data prep...,onGoing,"https://catalogue.data.gov.bc.ca/dataset/77eeadf4-0c19-48bf-a47a-fa9eef01f409/resource/9637fa6c-4e7a-49ab-a7c9-9817fe554352/download/sampleh2shourly.csv,", csv, Sample: Hydrogen Sulfide (H2S) Verified Hourly Data, 9637fa6c-4e7a-49ab-a7c9-9817fe554352, Data
Air Quality Monitoring: Verified Hourly Data and Station Data,air-quality-monitoring-verified-hourly-data-and-station-data,Dataset,77eeadf4-0c19-48bf-a47a-fa9eef01f409,6969d274-d120-4a6a-9730-fcd4e33d4c81,"Ministry Of Environment, Knowledge Management",Natural Resources,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2015-03-18,2016-01-21,Verified hourly air pollutant monitoring data prep...,onGoing,"https://catalogue.data.gov.bc.ca/dataset/77eeadf4-0c19-48bf-a47a-fa9eef01f409/resource/3e805548-4fde-4027-9bed-3385fd4c344b/download/sampleno2hourly.csv,", csv, Sample: Nitrogen Dioxide (NO2) Verified Hourly Data, 3e805548-4fde-4027-9bed-3385fd4c344b, Data
Air Quality Monitoring: Verified Hourly Data and Station Data,air-quality-monitoring-verified-hourly-data-and-station-data,Dataset,77eeadf4-0c19-48bf-a47a-fa9eef01f409,6969d274-d120-4a6a-9730-fcd4e33d4c81,"Ministry Of Environment, Knowledge Management",Natural Resources,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2015-03-18,2016-01-21,Verified hourly air pollutant monitoring data prep...,onGoing,"https://catalogue.data.gov.bc.ca/dataset/77eeadf4-0c19-48bf-a47a-fa9eef01f409/resource/3d97d834-89a8-410d-a840-277f6b28ef99/download/samplenohourly.csv,", csv, Sample: NitricOxide (NO) Verified Hourly Data, 3d97d834-89a8-410d-a840-277f6b28ef99, Data
Air Quality Monitoring: Verified Hourly Data and Station Data,air-quality-monitoring-verified-hourly-data-and-station-data,Dataset,77eeadf4-0c19-48bf-a47a-fa9eef01f409,6969d274-d120-4a6a-9730-fcd4e33d4c81,"Ministry Of Environment, Knowledge Management",Natural Resources,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2015-03-18,2016-01-21,Verified hourly air pollutant monitoring data prep...,onGoing,"https://catalogue.data.gov.bc.ca/dataset/77eeadf4-0c19-48bf-a47a-fa9eef01f409/resource/82706e6e-8374-4f5d-b1e0-03a369a94650/download/sampleo3hourly.csv,", csv, Sample: Ground-level Ozone (O3) Verified Hourly Data, 82706e6e-8374-4f5d-b1e0-03a369a94650, Data
Air Quality Monitoring: Verified Hourly Data and Station Data,air-quality-monitoring-verified-hourly-data-and-station-data,Dataset,77eeadf4-0c19-48bf-a47a-fa9eef01f409,6969d274-d120-4a6a-9730-fcd4e33d4c81,"Ministry Of Environment, Knowledge Management",Natural Resources,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2015-03-18,2016-01-21,Verified hourly air pollutant monitoring data prep...,onGoing,"https://catalogue.data.gov.bc.ca/dataset/77eeadf4-0c19-48bf-a47a-fa9eef01f409/resource/1e72adc5-c85a-42b4-9a66-ae869618e452/download/samplepm10hourly.csv,", csv, Sample: Coarse Particulate Matter (PM10) Verified Hourly Data, 1e72adc5-c85a-42b4-9a66-ae869618e452, Data
Air Quality Monitoring: Verified Hourly Data and Station Data,air-quality-monitoring-verified-hourly-data-and-station-data,Dataset,77eeadf4-0c19-48bf-a47a-fa9eef01f409,6969d274-d120-4a6a-9730-fcd4e33d4c81,"Ministry Of Environment, Knowledge Management",Natural Resources,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2015-03-18,2016-01-21,Verified hourly air pollutant monitoring data prep...,onGoing,"https://catalogue.data.gov.bc.ca/dataset/77eeadf4-0c19-48bf-a47a-fa9eef01f409/resource/09e835c9-9025-454a-9ede-5f2c2f0f49c2/download/samplepm25hourly.csv,", csv, Sample: Fine Particulate Matter (PM2.5) Verified Hourly Data, 09e835c9-9025-454a-9ede-5f2c2f0f49c2, Data
Air Quality Monitoring: Verified Hourly Data and Station Data,air-quality-monitoring-verified-hourly-data-and-station-data,Dataset,77eeadf4-0c19-48bf-a47a-fa9eef01f409,6969d274-d120-4a6a-9730-fcd4e33d4c81,"Ministry Of Environment, Knowledge Management",Natural Resources,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2015-03-18,2016-01-21,Verified hourly air pollutant monitoring data prep...,onGoing,"https://catalogue.data.gov.bc.ca/dataset/77eeadf4-0c19-48bf-a47a-fa9eef01f409/resource/980f4895-740e-4405-b125-39bb90b6e853/download/sampleso2hourly.csv,", csv, Sample: Sulfur Dioxide (SO2) Verified Hourly Data, 980f4895-740e-4405-b125-39bb90b6e853, Data
Air Quality Monitoring: Verified Hourly Data and Station Data,air-quality-monitoring-verified-hourly-data-and-station-data,Dataset,77eeadf4-0c19-48bf-a47a-fa9eef01f409,6969d274-d120-4a6a-9730-fcd4e33d4c81,"Ministry Of Environment, Knowledge Management",Natural Resources,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2015-03-18,2016-01-21,Verified hourly air pollutant monitoring data prep...,onGoing,"http://pub.data.gov.bc.ca/datasets/77eeadf4-0c19-48bf-a47a-fa9eef01f409/CO_hourly.zip,", csv, Download Carbon Monoxide (CO) Verified Hourly Data, 4fb454e9-4d94-4cac-8cf0-39c7b5debe0f, Data
Air Quality Monitoring: Verified Hourly Data and Station Data,air-quality-monitoring-verified-hourly-data-and-station-data,Dataset,77eeadf4-0c19-48bf-a47a-fa9eef01f409,6969d274-d120-4a6a-9730-fcd4e33d4c81,"Ministry Of Environment, Knowledge Management",Natural Resources,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2015-03-18,2016-01-21,Verified hourly air pollutant monitoring data prep...,onGoing,"http://pub.data.gov.bc.ca/datasets/77eeadf4-0c19-48bf-a47a-fa9eef01f409/H2S_hourly.zip,", csv, Download Hydrogen Sulfide (H2S) Verified Hourly Data, b13b6d44-5913-4ef3-bb1d-cf4289b1d7d2, Data
Air Quality Monitoring: Verified Hourly Data and Station Data,air-quality-monitoring-verified-hourly-data-and-station-data,Dataset,77eeadf4-0c19-48bf-a47a-fa9eef01f409,6969d274-d120-4a6a-9730-fcd4e33d4c81,"Ministry Of Environment, Knowledge Management",Natural Resources,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2015-03-18,2016-01-21,Verified hourly air pollutant monitoring data prep...,onGoing,"http://pub.data.gov.bc.ca/datasets/77eeadf4-0c19-48bf-a47a-fa9eef01f409/NO2_hourly.zip,", csv, Download Nitrogen Dioxide (NO2) Verified Hourly Data, f248f102-d156-42d3-965b-0be5ee2ec8fb, Data
Air Quality Monitoring: Verified Hourly Data and Station Data,air-quality-monitoring-verified-hourly-data-and-station-data,Dataset,77eeadf4-0c19-48bf-a47a-fa9eef01f409,6969d274-d120-4a6a-9730-fcd4e33d4c81,"Ministry Of Environment, Knowledge Management",Natural Resources,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2015-03-18,2016-01-21,Verified hourly air pollutant monitoring data prep...,onGoing,"http://pub.data.gov.bc.ca/datasets/77eeadf4-0c19-48bf-a47a-fa9eef01f409/NO_hourly.zip,", csv, Download Nitric Oxide (NO) Verified Hourly Data, 389aa7f5-2b40-412c-a281-1347e0bf1000, Data
Air Quality Monitoring: Verified Hourly Data and Station Data,air-quality-monitoring-verified-hourly-data-and-station-data,Dataset,77eeadf4-0c19-48bf-a47a-fa9eef01f409,6969d274-d120-4a6a-9730-fcd4e33d4c81,"Ministry Of Environment, Knowledge Management",Natural Resources,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2015-03-18,2016-01-21,Verified hourly air pollutant monitoring data prep...,onGoing,"http://pub.data.gov.bc.ca/datasets/77eeadf4-0c19-48bf-a47a-fa9eef01f409/O3_hourly.zip,", csv, Download Ground-level Ozone (O3) Verified Hourly Data, 0b62d706-f7d7-4eff-9a92-8ece10c96296, Data
Air Quality Monitoring: Verified Hourly Data and Station Data,air-quality-monitoring-verified-hourly-data-and-station-data,Dataset,77eeadf4-0c19-48bf-a47a-fa9eef01f409,6969d274-d120-4a6a-9730-fcd4e33d4c81,"Ministry Of Environment, Knowledge Management",Natural Resources,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2015-03-18,2016-01-21,Verified hourly air pollutant monitoring data prep...,onGoing,"http://pub.data.gov.bc.ca/datasets/77eeadf4-0c19-48bf-a47a-fa9eef01f409/PM10_hourly.zip,", csv, Download Coarse Particulate Matter (PM10) Verified Hourly Data, 89269ea8-c65a-4449-959e-dd9c3715450e, Data
Air Quality Monitoring: Verified Hourly Data and Station Data,air-quality-monitoring-verified-hourly-data-and-station-data,Dataset,77eeadf4-0c19-48bf-a47a-fa9eef01f409,6969d274-d120-4a6a-9730-fcd4e33d4c81,"Ministry Of Environment, Knowledge Management",Natural Resources,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2015-03-18,2016-01-21,Verified hourly air pollutant monitoring data prep...,onGoing,"http://pub.data.gov.bc.ca/datasets/77eeadf4-0c19-48bf-a47a-fa9eef01f409/PM25_hourly.zip,", csv, Download Fine Particulate Matter (PM2.5) Verified Hourly Data, 9f4f3697-5168-4c30-a4d5-1f7c2a236f66, Data
Air Quality Monitoring: Verified Hourly Data and Station Data,air-quality-monitoring-verified-hourly-data-and-station-data,Dataset,77eeadf4-0c19-48bf-a47a-fa9eef01f409,6969d274-d120-4a6a-9730-fcd4e33d4c81,"Ministry Of Environment, Knowledge Management",Natural Resources,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2015-03-18,2016-01-21,Verified hourly air pollutant monitoring data prep...,onGoing,http://pub.data.gov.bc.ca/datasets/77eeadf4-0c19-48bf-a47a-fa9eef01f409/SO2_hourly.zip, csv, Download Sulfur Dioxide (SO2) Verified Hourly Data, 13a33176-28e1-4882-b344-97ac4ec03415, Data
